Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year,PitStopNextLap,LapsRemaining
GIO,12.0,2.0,3,11.0,1,-0.2725871154168593,-0.26458760282884386,-0.29119198255954615,-0.18737336518695166,314.0,314.0,306.0,319.0,18.0,1033.798,29.0,34.1,44.3,0.5,195,1,2021,0,41.0
GIO,13.0,2.0,3,12.0,1,-0.28917680174933025,-0.250064059238648,-0.31972502972890127,-0.2120866860343583,312.0,314.0,307.0,318.0,18.0,1121.067,29.0,33.8,44.1,0.5,154,1,2021,0,40.0
GIO,14.0,2.0,3,13.0,1,-0.3074900918566023,-0.27258607611040114,-0.32043835590813513,-0.22648279526585813,318.0,320.0,307.0,325.0,18.0,1208.182,29.4,34.5,44.6,0.4,188,1,2021,0,39.0
GIO,15.0,2.0,3,14.0,1,-0.29079268028820726,-0.2835313553377952,-0.3142561956881083,-0.18305453241750172,316.0,320.0,306.0,323.0,18.0,1295.127,29.4,32.8,44.6,0.6,183,1,2021,0,38.0
GIO,16.0,2.0,3,15.0,1,-0.3008111272292431,-0.2656400335237854,-0.3332782271343445,-0.20656817749561698,319.0,321.0,306.0,326.0,18.0,1382.227,29.4,32.2,44.8,0.2,218,1,2021,0,37.0
GIO,17.0,2.0,3,16.0,1,-0.29477851401743616,-0.2759538543342144,-0.31710950040504304,-0.1976905768028593,318.0,320.0,306.0,325.0,18.0,1469.234,29.3,31.9,44.9,0.3,159,1,2021,0,36.0
GIO,18.0,2.0,3,17.0,1,-0.3083518937440029,-0.2746909375002842,-0.33422932870665667,-0.2120866860343583,311.0,319.0,307.0,324.0,18.0,1556.297,29.1,32.5,45.0,0.6,152,1,2021,0,35.0
GIO,19.0,2.0,3,18.0,1,-0.3140613312480344,-0.2614303107440185,-0.3311382485966428,-0.2430383208820821,319.0,320.0,305.0,327.0,18.0,1643.234,29.1,32.7,45.0,0.7,149,1,2021,0,34.0
GIO,20.0,2.0,3,19.0,1,-0.2607373394650952,-0.2473277394317991,-0.26860332021714045,-0.20344902049545927,317.0,319.0,306.0,325.0,18.0,1730.118,29.3,33.4,44.9,0.6,154,1,2021,0,33.0
GIO,21.0,2.0,3,20.0,1,-0.2692476331031812,-0.25785204638121667,-0.28096764065719415,-0.19793051195671793,319.0,321.0,308.0,328.0,18.0,1817.497,29.3,33.9,45.0,0.6,162,1,2021,0,32.0
GIO,22.0,2.0,3,21.0,1,-0.271078962113908,-0.22838398692284775,-0.29689859199341734,-0.21952467580396684,318.0,321.0,308.0,329.0,18.0,1904.797,29.3,34.1,45.0,0.4,193,1,2021,0,31.0
GIO,23.0,2.0,3,22.0,1,-0.26418454701469896,-0.2591149632151468,-0.28239429301566193,-0.1837743378790767,320.0,323.0,307.0,319.0,18.0,1992.08,29.1,33.7,44.5,0.1,197,1,2021,1,30.0
GIO,24.0,2.0,3,23.0,1,-0.25438155054551287,-0.24964308696067078,-0.2517212673086051,-0.20368895564931702,311.0,324.0,306.0,331.0,16.0,2079.427,29.2,32.6,44.7,0.5,177,1,2021,1,29.0
GIO,25.0,2.0,3,24.0,1,0.7348592909549445,-0.2528003790454961,-0.30736070928884757,2.059379415542371,321.0,324.0,307.0,330.0,16.0,2166.865,29.2,30.2,44.9,0.5,179,124,2021,1,28.0
GIO,26.0,3.0,2,1.0,1,5.204379329488531,6.95824425655634,1.0902830512233872,2.3840116787126804,242.0,264.0,231.0,205.0,15.0,2263.486,29.2,30.2,44.9,0.5,179,4,2021,0,27.0
GIO,27.0,3.0,2,2.0,1,1.5890126866052885,0.8459372664736836,0.9228891744965051,1.4679392612816078,252.0,219.0,252.0,233.0,15.0,2401.597,28.8,30.2,44.9,0.5,179,4,2021,0,26.0
GIO,28.0,3.0,2,3.0,1,4.867307066278805,1.34984108321179,3.9547632116335403,5.1358279583137705,250.0,158.0,113.0,192.0,15.0,2506.147,28.8,30.3,43.4,0.5,184,4,2021,0,25.0
GIO,29.0,3.0,2,4.0,1,-0.28287487544770923,3.702234172545575,5.773744968679915,4.78552263368062,120.0,145.0,113.0,138.0,15.0,2641.129,28.8,30.3,44.5,0.3,158,4,2021,0,24.0
GIO,30.0,3.0,2,5.0,1,4.7583968527585006,2.0581269409075835,5.532402944705788,2.493901979179791,133.0,203.0,321.0,142.0,15.0,2793.465,29.0,28.5,44.9,0.3,162,41,2021,0,23.0
GIO,31.0,3.0,2,6.0,1,-0.06737054097948905,-0.20880877599693132,-0.08028520889939775,-0.006702194331635552,326.0,332.0,318.0,332.0,14.0,2927.436,29.3,27.6,44.8,0.4,152,1,2021,0,22.0
GIO,32.0,3.0,2,7.0,1,-0.09796450798222625,-0.17828828584362086,-0.11072045921337632,-0.07892267564298994,327.0,333.0,319.0,341.0,14.0,3016.61,29.3,28.1,44.7,0.5,151,12,2021,0,21.0
GIO,33.0,3.0,2,8.0,1,-0.23736096326934242,-0.28584670286666686,-0.20987279812688497,-0.16673894195513553,318.0,338.0,319.0,329.0,14.0,3105.5,29.4,28.0,44.6,0.3,152,1,2021,0,20.0
GIO,34.0,3.0,2,9.0,1,-0.27765020150534003,-0.4110859555647341,-0.1808642001713742,-0.14298536172316165,337.0,336.0,312.0,356.0,14.0,3193.096,29.4,28.1,44.4,0.1,247,1,2021,0,19.0
GIO,35.0,3.0,2,10.0,1,-0.3319437204116054,-0.2978444127890024,-0.3287604946658637,-0.2437581263436571,316.0,333.0,317.0,336.0,14.0,3280.318,29.4,27.8,44.1,0.1,0,1,2021,0,18.0
GIO,36.0,3.0,2,11.0,1,-0.33345187371455676,-0.3414150435595908,-0.3080740354680815,-0.21832500003467462,323.0,337.0,314.0,356.0,14.0,3367.036,29.4,27.8,43.9,0.5,157,1,2021,0,17.0
GIO,37.0,3.0,2,12.0,1,-0.34325487018374434,-0.3239446940235582,-0.28120541605027155,-0.2871863891920135,315.0,324.0,315.0,352.0,14.0,3453.74,29.4,27.5,44.0,0.4,154,1,2021,0,16.0
GIO,38.0,3.0,2,13.0,1,-0.3568282499103111,-0.3218398326336744,-0.3558668894767502,-0.24447793180523208,311.0,333.0,314.0,338.0,14.0,3540.353,29.4,26.7,43.4,0.6,158,1,2021,0,15.0
GIO,39.0,3.0,2,14.0,1,-0.3614604350550908,-0.3407835851426257,-0.3406492643197609,-0.2485568294208234,321.0,337.0,313.0,350.0,14.0,3626.84,29.4,27.5,43.3,0.7,155,1,2021,0,14.0
GIO,40.0,3.0,2,15.0,1,-0.32397205295314613,-0.3075267751824671,-0.31901170354966735,-0.22480324918884953,320.0,333.0,312.0,337.0,14.0,3713.284,29.2,26.5,42.5,0.3,166,1,2021,0,13.0
GIO,41.0,3.0,2,16.0,1,-0.36307631359396775,-0.3127889286571755,-0.37679112406761067,-0.2475970888053898,327.0,342.0,314.0,340.0,14.0,3800.076,29.2,23.5,42.1,0.3,176,12,2021,0,12.0
GIO,42.0,3.0,2,17.0,1,-0.3408849149933909,-0.32205031877266294,-0.2840587207672071,-0.28118801034555496,326.0,337.0,316.0,342.0,14.0,3886.505,29.2,24.0,41.6,0.4,335,1,2021,0,11.0
GIO,43.0,3.0,2,18.0,1,-0.24942618969295627,-0.3134203870741406,-0.2431613531577983,-0.12858925249166267,325.0,337.0,312.0,341.0,14.0,3973.14,29.4,22.9,40.5,0.2,169,12,2021,0,10.0
GIO,44.0,3.0,2,19.0,1,1.4232235485165152,0.9023475517225612,2.0321113832051765,-0.08492105448944849,254.0,275.0,315.0,336.0,14.0,4060.624,29.4,25.4,40.4,0.4,235,2671,2021,0,9.0
GIO,45.0,3.0,2,20.0,1,-0.2382227651567445,-0.2887935088125036,-0.11476264089570147,-0.2612733925753147,325.0,336.0,318.0,337.0,14.0,4163.635,29.4,25.7,39.6,0.4,206,1,2021,0,8.0
GIO,46.0,3.0,2,21.0,1,-0.3312973689960546,-0.3976148426694798,-0.1811019755644516,-0.27758898303768,334.0,334.0,320.0,348.0,14.0,4251.223,29.4,25.5,39.4,0.3,188,1,2021,0,7.0
GIO,47.0,3.0,2,22.0,1,-0.3025347310040457,-0.3673048386551579,-0.19655737611451912,-0.23248117411231584,327.0,328.0,314.0,354.0,14.0,4337.947,29.4,26.8,39.0,0.5,176,1,2021,0,6.0
GIO,48.0,3.0,2,23.0,1,-0.33862268503896314,-0.3195244851048027,-0.280016539084882,-0.2831074915764222,318.0,327.0,317.0,336.0,14.0,4424.938,29.5,26.6,38.8,0.3,201,1,2021,0,5.0
GIO,49.0,3.0,2,24.0,1,-0.3849445364867692,-0.2542737820184149,-0.39272207540383386,-0.34693024250273524,312.0,316.0,311.0,319.0,13.0,4511.594,29.6,27.2,38.5,0.6,156,1,2021,0,4.0
GIO,50.0,3.0,2,25.0,1,-0.4396689563367341,-0.3538337257599036,-0.4250595288624359,-0.322696791963045,325.0,329.0,312.0,319.0,13.0,4597.82,29.6,27.6,38.3,0.5,158,1,2021,0,3.0
GIO,51.0,3.0,2,26.0,1,-0.4244796980712904,-0.3043694830976418,-0.3893932199007426,-0.3812409695044754,311.0,329.0,313.0,337.0,13.0,4683.538,29.5,29.0,38.1,0.4,186,1,2021,0,2.0
GIO,52.0,3.0,2,27.0,1,-0.3928084787093044,-0.3243656663015346,-0.3770288994606889,-0.3003828226542211,327.0,329.0,313.0,319.0,13.0,4769.397,29.5,29.6,37.8,0.4,188,1,2021,0,1.0
GIO,53.0,3.0,2,28.0,1,-0.3919466768219023,-0.3300487920542203,-0.37655334867453244,-0.2924649625768962,326.0,330.0,308.0,339.0,13.0,4855.55,29.5,28.1,37.6,0.5,111,1,2021,0,0.0
HAM,1.0,1.0,3,1.0,1,1.6907053093186102,-0.27258607611040114,0.06095337458890927,3.412373748149447,335.0,325.0,267.0,294.0,5.0,0.0,28.8,35.4,44.9,0.3,261,126,2021,0,52.0
HAM,2.0,1.0,3,2.0,1,-0.20827514956955812,0.24710420105183195,-0.5548848934830005,-0.3613263517342343,322.0,324.0,310.0,291.0,4.0,105.636,28.8,35.4,44.9,0.2,333,671,2021,0,51.0
HAM,3.0,1.0,3,3.0,1,-0.42329472047611444,-0.28584670286666686,-0.41673739010470734,-0.3721234336578591,312.0,315.0,312.0,318.0,4.0,193.502,29.2,34.1,44.8,0.2,221,1,2021,0,50.0
HAM,4.0,1.0,3,4.0,1,-0.3821436803527163,-0.2810055216699349,-0.34825807689825555,-0.35508803773391795,313.0,316.0,312.0,322.0,4.0,279.372,29.2,33.8,45.0,0.3,160,1,2021,0,49.0
HAM,5.0,1.0,3,5.0,1,-0.4064895836717953,-0.28142649394791136,-0.38225995810840363,-0.3745227851964419,317.0,322.0,314.0,326.0,4.0,365.624,28.9,32.5,45.2,0.2,83,1,2021,0,48.0
HAM,6.0,1.0,3,6.0,1,-0.32548020625609897,-0.3525708089259734,-0.2284192787869655,-0.26823151203720597,334.0,319.0,313.0,350.0,4.0,451.65,28.9,32.6,44.9,0.2,179,1,2021,0,47.0
HAM,7.0,1.0,3,7.0,1,-0.31815489021318893,-0.27237558997141254,-0.27264550189946557,-0.2987032765772125,316.0,318.0,313.0,325.0,4.0,538.428,28.7,32.8,44.5,0.2,243,1,2021,0,46.0
HAM,8.0,1.0,3,8.0,1,-0.3647999173687704,-0.2784796880020746,-0.3527758093667372,-0.3147789318857201,311.0,318.0,313.0,321.0,4.0,625.274,28.8,32.9,44.7,0.3,307,1,2021,0,45.0
HAM,9.0,1.0,3,9.0,1,-0.34519392443039676,-0.31994545738277913,-0.32138945748044645,-0.2555149488827147,320.0,323.0,312.0,331.0,4.0,711.687,28.9,32.7,44.4,0.2,279,1,2021,0,44.0
HAM,10.0,1.0,3,10.0,1,-0.35575099755105927,-0.34246747425453306,-0.2897653302010783,-0.2852669079611463,311.0,322.0,314.0,334.0,4.0,798.282,28.9,33.1,43.9,0.3,351,1,2021,0,43.0
HAM,11.0,1.0,3,11.0,1,-0.36964755298540136,-0.31994545738277913,-0.33446710409973407,-0.29678379534634614,324.0,333.0,317.0,349.0,4.0,884.779,28.9,32.8,43.9,0.3,219,1,2021,0,42.0
HAM,12.0,1.0,3,12.0,1,-0.25955236186991926,-0.3675153247941465,-0.06340315599086241,-0.2708707987296473,315.0,320.0,316.0,352.0,4.0,971.147,28.7,33.0,44.4,0.6,188,1,2021,0,41.0
HAM,13.0,1.0,3,13.0,1,-0.25416610007366314,-0.2584835047981818,-0.1601777409735911,-0.2855068431150049,318.0,317.0,316.0,327.0,4.0,1058.537,29.0,34.1,44.3,0.5,195,1,2021,0,40.0
HAM,14.0,1.0,3,14.0,1,-0.2507188925240579,-0.26206176916098356,-0.16540879962130664,-0.2684714471910646,316.0,316.0,314.0,321.0,4.0,1145.977,29.2,34.5,44.3,0.2,200,1,2021,0,39.0
HAM,15.0,1.0,3,15.0,1,-0.32774243621052523,-0.2561681572693101,-0.2614700584248014,-0.34980946434903526,311.0,315.0,314.0,322.0,4.0,1233.449,29.4,34.5,44.6,0.4,188,1,2021,0,38.0
HAM,16.0,1.0,3,16.0,1,-0.3468098029692737,-0.2894249672294687,-0.32923604545201934,-0.2859867134227213,317.0,317.0,313.0,325.0,4.0,1320.206,29.4,32.6,44.8,0.4,129,1,2021,0,37.0
HAM,17.0,1.0,3,17.0,1,-0.3004879515214677,-0.257010101825263,-0.3152072972604196,-0.23392078503546582,311.0,316.0,311.0,321.0,4.0,1406.786,29.4,32.2,44.8,0.2,218,1,2021,0,36.0
HAM,18.0,1.0,3,18.0,1,-0.32548020625609897,-0.28647816128363196,-0.27882766211949245,-0.2927048977307548,316.0,315.0,313.0,332.0,4.0,1493.796,29.2,32.5,45.2,0.7,167,1,2021,0,35.0
HAM,19.0,1.0,3,19.0,1,-0.32030939493169264,-0.2553262127133564,-0.3135428695088744,-0.2816678806532722,311.0,315.0,313.0,321.0,4.0,1580.574,29.1,32.5,45.0,0.6,152,1,2021,0,34.0
HAM,20.0,1.0,3,20.0,1,-0.34368577112744386,-0.26858683946962214,-0.3118784417573284,-0.3202974404244614,315.0,315.0,313.0,323.0,4.0,1667.4,29.1,32.7,45.0,0.7,149,1,2021,0,33.0
HAM,21.0,1.0,3,21.0,1,-0.3067360152051259,-0.2650085751068203,-0.2379302945100836,-0.3166984131165865,316.0,314.0,314.0,326.0,4.0,1754.009,29.3,33.9,44.9,0.6,151,1,2021,0,32.0
HAM,22.0,1.0,3,22.0,1,-0.3077055423284521,-0.25237940676751963,-0.28310761919489585,-0.2876662594997299,317.0,316.0,314.0,325.0,4.0,1840.961,29.3,33.9,45.0,0.6,162,1,2021,0,31.0
HAM,23.0,1.0,3,23.0,1,-0.2981179963311158,-0.257010101825263,-0.2881009024495323,-0.2559948191904311,314.0,319.0,315.0,331.0,3.0,1927.904,29.2,33.8,44.6,0.4,231,1,2021,0,30.0
HAM,24.0,1.0,3,24.0,1,-0.34616345155372297,-0.3313117088881504,-0.25647677517016415,-0.31022016396241237,330.0,303.0,309.0,345.0,1.0,2014.936,29.1,33.7,44.5,0.1,197,1,2021,0,29.0
HAM,25.0,1.0,3,25.0,1,0.11371558061065198,-0.2330146819805911,-0.33946038735437134,0.6857506597034801,308.0,308.0,307.0,327.0,1.0,2101.522,29.1,31.0,44.9,0.4,185,1,2021,1,28.0
KUB,1.0,1.0,3,1.0,1,3.2713576960480237,-0.27258607611040114,0.5129643968301055,5.682640173956884,329.0,326.0,286.0,255.0,15.0,0.0,28.8,35.4,44.9,0.3,261,1267,2021,0,52.0
KUB,2.0,1.0,3,2.0,1,-0.09774905751037649,-0.1987054413254902,-0.10382497281411558,-0.062127214872907364,318.0,327.0,307.0,322.0,14.0,120.309,29.0,34.6,44.9,0.1,0,1,2021,0,51.0
KUB,3.0,1.0,3,3.0,1,-0.11455419431469567,-0.17281564622992385,-0.13164469380423682,-0.10099670979795607,324.0,323.0,305.0,330.0,15.0,209.201,29.2,34.1,44.8,0.2,221,1,2021,0,50.0
KUB,4.0,1.0,3,4.0,1,-0.2427472250656001,-0.2633246859949137,-0.2472035348401243,-0.16673894195513553,320.0,326.0,305.0,332.0,15.0,297.937,29.0,32.9,45.2,0.4,244,1,2021,0,49.0
KUB,5.0,1.0,3,5.0,1,-0.18953095851858653,-0.24395996120798588,-0.22580374946310816,-0.0918791739513398,321.0,325.0,305.0,331.0,15.0,385.483,28.9,32.5,45.2,0.2,83,1,2021,0,48.0
KUB,6.0,1.0,3,6.0,1,-0.212260983298787,-0.24185509981810208,-0.2329370112554463,-0.13770678833827896,319.0,321.0,306.0,328.0,15.0,473.523,28.8,33.3,44.7,0.4,204,1,2021,0,47.0
KUB,7.0,1.0,3,7.0,1,-0.18145156582420158,-0.24774871170977555,-0.1934662960045053,-0.10219638556724743,317.0,320.0,305.0,326.0,15.0,561.352,28.7,32.8,44.5,0.2,243,1,2021,0,46.0
KUB,8.0,1.0,3,8.0,1,-0.22260260594759976,-0.26016739391008836,-0.24934351337782515,-0.12331067910677997,320.0,324.0,305.0,330.0,15.0,649.467,28.8,32.9,44.7,0.3,307,1,2021,0,45.0
KUB,9.0,1.0,3,9.0,1,-0.1891000575748855,-0.2279630146448713,-0.2334125620416028,-0.10147658010567244,317.0,323.0,304.0,328.0,15.0,737.2,29.0,32.9,44.0,0.3,235,1,2021,0,44.0
KUB,10.0,1.0,3,10.0,1,-0.19631764838186838,-0.241223641401137,-0.22176156778078215,-0.11419314326016368,320.0,323.0,305.0,331.0,15.0,825.244,28.9,33.1,43.9,0.3,351,1,2021,0,43.0
KUB,11.0,1.0,3,11.0,1,-0.19427086889929188,-0.2542737820184149,-0.21962158924308048,-0.09691781218236388,319.0,322.0,306.0,328.0,15.0,913.221,28.7,33.1,44.0,0.5,190,1,2021,0,42.0
KUB,12.0,1.0,3,12.0,1,-0.21818587127466982,-0.2376453770383352,-0.2583789783147876,-0.13002886341481265,318.0,323.0,306.0,319.0,15.0,1001.217,28.7,33.0,44.4,0.6,188,1,2021,0,41.0
KUB,13.0,1.0,3,13.0,1,-0.22066355170094737,-0.2553262127133564,-0.2669388924655944,-0.10675515349055514,320.0,323.0,307.0,327.0,15.0,1088.991,29.0,33.8,44.1,0.5,154,1,2021,0,40.0
KUB,14.0,1.0,3,14.0,1,-0.20407386536847794,-0.2252266948380224,-0.25267236888091726,-0.11851197602961364,316.0,320.0,306.0,325.0,15.0,1176.742,29.2,34.5,44.3,0.2,200,1,2021,0,39.0
KUB,15.0,1.0,3,15.0,1,-0.22777341727200612,-0.27700628502915664,-0.2514834919155268,-0.11347333779858869,320.0,323.0,307.0,328.0,15.0,1264.647,29.4,32.8,44.6,0.6,183,1,2021,0,38.0
KUB,16.0,1.0,3,16.0,1,-0.23876139133636967,-0.2671134364967041,-0.25409902123938505,-0.1465843890310366,311.0,323.0,308.0,329.0,15.0,1352.332,29.4,32.6,44.8,0.4,129,1,2021,0,37.0
KUB,17.0,1.0,3,17.0,1,-0.2147386637250661,-0.26374565827289015,-0.23840584529623926,-0.1127535323370137,318.0,321.0,306.0,325.0,15.0,1439.915,29.3,31.9,44.9,0.3,159,1,2021,0,36.0
KUB,18.0,1.0,3,18.0,1,-0.2534120234221867,-0.2810055216699349,-0.25267236888091726,-0.16481946072426917,322.0,325.0,307.0,330.0,15.0,1527.721,29.2,32.5,45.2,0.7,167,1,2021,0,35.0
KUB,19.0,1.0,3,19.0,1,-0.20719789721030626,-0.27490142363927283,-0.2393569468685514,-0.08228176779700629,319.0,322.0,305.0,329.0,15.0,1615.168,29.1,32.7,45.0,0.7,149,1,2021,0,34.0
KUB,20.0,1.0,3,20.0,1,-0.1924395398885636,-0.2607988523270534,-0.1758709169167369,-0.12954899310709628,321.0,324.0,305.0,331.0,15.0,1703.044,29.3,33.4,44.9,0.6,154,1,2021,0,33.0
KUB,21.0,1.0,3,21.0,1,-0.19717945026927045,-0.2315412790076731,-0.21106167509227453,-0.13794672349213755,319.0,323.0,307.0,328.0,15.0,1791.057,29.3,33.9,44.9,0.6,151,1,2021,0,32.0
KUB,22.0,1.0,3,22.0,1,-0.18532967431750483,-0.22122745819724413,-0.21011057351996237,-0.12427041972221271,317.0,318.0,307.0,327.0,15.0,1879.026,29.3,34.1,45.0,0.4,193,1,2021,0,31.0
KUB,23.0,1.0,3,23.0,1,-0.19761035121296996,-0.22291134730915071,-0.22627930024926382,-0.133387955568829,316.0,319.0,306.0,325.0,14.0,1967.105,29.2,33.8,44.6,0.4,231,1,2021,0,30.0
KUB,24.0,1.0,3,24.0,1,-0.18683782762045772,-0.22017502750230183,-0.22413932171156212,-0.11467301356788005,314.0,318.0,306.0,322.0,13.0,2055.07,29.2,32.6,44.7,0.5,177,1,2021,1,29.0
KUB,25.0,1.0,3,25.0,1,-0.23542190902269003,-0.23196225128564957,-0.28310761919489585,-0.14994348118505296,318.0,321.0,304.0,323.0,13.0,2143.135,29.1,31.0,44.9,0.4,185,1,2021,1,28.0
KUB,26.0,1.0,3,26.0,1,3.0491205343344827,1.6095809787234125,1.3385205615967741,3.430128949534962,204.0,231.0,307.0,317.0,9.0,2230.749,29.2,30.2,44.9,0.5,179,124,2021,1,27.0
KUB,27.0,2.0,2,1.0,1,4.827125553278733,5.418748635995558,2.156943464571104,2.222295385012172,207.0,214.0,163.0,237.0,12.0,2348.853,28.8,30.2,44.9,0.5,179,4,2021,0,26.0
KUB,28.0,2.0,2,2.0,1,-0.28287487544770923,4.367791344026733,4.699237967360625,5.728467788343824,142.0,218.0,120.0,152.0,12.0,2483.462,28.8,30.3,43.4,0.5,184,4,2021,0,25.0
KUB,29.0,2.0,2,3.0,1,-0.28287487544770923,3.599937908997238,5.842224281886367,4.835189210529293,97.0,130.0,110.0,159.0,12.0,2638.424,28.8,30.3,44.5,0.3,158,4,2021,0,24.0
KUB,30.0,2.0,2,4.0,1,4.995823272737485,1.7306105086417136,5.906899188803571,3.0181602903602243,108.0,211.0,311.0,182.0,12.0,2790.744,29.0,28.5,44.9,0.3,162,41,2021,0,23.0
KUB,31.0,2.0,2,5.0,1,-0.09570227802779846,-0.2368034324823815,-0.10097166809717999,-0.0170194059475432,331.0,334.0,313.0,341.0,12.0,2926.919,29.3,27.6,44.8,0.4,152,1,2021,0,22.0
KUB,32.0,2.0,2,6.0,1,-0.10302759407070698,-0.2890039949514922,0.03574918292264539,-0.11179379172158009,327.0,322.0,315.0,326.0,12.0,3015.83,29.3,28.1,44.7,0.5,151,12,2021,0,21.0
KUB,33.0,2.0,2,7.0,1,-0.27334119206833574,-0.3003702464568627,-0.24934351337782515,-0.1904925221871094,317.0,329.0,315.0,334.0,12.0,3104.673,29.4,28.0,44.6,0.3,152,1,2021,0,20.0
KUB,34.0,2.0,2,8.0,1,-0.3083518937440029,-0.3647790049872976,-0.2322236850762124,-0.2123266211882169,320.0,331.0,314.0,332.0,12.0,3191.935,29.4,28.1,44.4,0.1,247,1,2021,0,19.0
KUB,35.0,2.0,2,9.0,1,-0.32774243621052523,-0.3300487920542203,-0.2738343788648551,-0.25311559734413197,318.0,327.0,313.0,334.0,12.0,3278.872,29.4,27.8,44.1,0.1,0,1,2021,0,18.0
KUB,36.0,2.0,2,10.0,1,-0.35036473575480315,-0.30352753854168807,-0.3544402371182824,-0.252395791882557,317.0,329.0,314.0,327.0,12.0,3365.629,29.4,27.8,43.9,0.5,157,1,2021,0,17.0
KUB,37.0,2.0,2,11.0,1,-0.3406694645215412,-0.33994164058667276,-0.28477204694644104,-0.2595938464983061,318.0,327.0,315.0,336.0,12.0,3452.176,29.4,27.5,44.0,0.4,154,1,2021,0,16.0
KUB,38.0,2.0,2,12.0,1,-0.36523081831247145,-0.3494135168411481,-0.33589375645820185,-0.2519159215748398,311.0,329.0,313.0,344.0,12.0,3538.813,29.4,26.7,43.4,0.6,158,1,2021,0,15.0
KUB,39.0,2.0,2,13.0,1,-0.32741926050274983,-0.3256285831354648,-0.30236742603421024,-0.22864221165058313,320.0,329.0,311.0,329.0,12.0,3625.222,29.4,27.5,43.3,0.7,155,1,2021,0,14.0
KUB,40.0,2.0,2,14.0,1,-0.3449784739585455,-0.3188930266878376,-0.32566941455584986,-0.2519159215748398,316.0,322.0,312.0,328.0,12.0,3711.982,29.3,26.8,42.7,0.6,165,1,2021,0,13.0
KUB,41.0,2.0,2,15.0,1,-0.3694321025135501,-0.30794774746044357,-0.34683142453978777,-0.29750360080792115,314.0,317.0,313.0,327.0,12.0,3798.579,29.2,23.5,42.1,0.3,176,12,2021,0,12.0
KUB,42.0,2.0,2,16.0,1,-0.294239887837811,-0.26900781174759936,-0.28881422862876616,-0.2329610444200322,312.0,316.0,312.0,323.0,12.0,3884.949,29.2,24.0,41.6,0.4,335,1,2021,0,11.0
KUB,43.0,2.0,2,17.0,1,-0.29962614963406714,-0.2746909375002842,-0.3180606019773552,-0.20896752903420057,315.0,317.0,313.0,339.0,12.0,3972.017,29.4,22.9,40.5,0.2,169,12,2021,0,10.0
KUB,44.0,2.0,2,18.0,1,1.4478926275433712,1.0673686846894264,1.9534077280963718,-0.13866652895371254,249.0,266.0,315.0,328.0,12.0,4059.035,29.4,25.4,40.4,0.4,235,2671,2021,0,9.0
KUB,45.0,2.0,2,19.0,1,-0.1673395599180097,-0.26984975630355224,-0.031779028711494274,-0.20872759388034196,316.0,327.0,313.0,338.0,13.0,4162.275,29.4,25.7,39.6,0.4,206,1,2021,0,8.0
KUB,46.0,2.0,2,20.0,1,-0.3207402958753921,-0.2753223959172493,-0.31116511557809445,-0.2622331331907474,315.0,319.0,315.0,324.0,13.0,4250.521,29.4,25.5,39.4,0.3,188,1,2021,0,7.0
KUB,47.0,2.0,2,21.0,1,-0.3351754774893594,-0.28753059197857345,-0.3387470611751374,-0.25263572703641474,314.0,318.0,312.0,333.0,13.0,4337.343,29.4,26.8,39.0,0.5,176,1,2021,0,6.0
KUB,48.0,2.0,2,22.0,1,-0.3183703406850402,-0.27511190977826144,-0.3026052014272877,-0.26583216049862235,311.0,316.0,313.0,324.0,13.0,4424.031,29.5,26.6,38.8,0.3,201,1,2021,0,5.0
KUB,49.0,2.0,2,23.0,1,-0.12500354219943405,-0.03431576677559016,-0.1803886493852177,-0.2329610444200322,314.0,318.0,312.0,285.0,14.0,4510.875,29.6,27.2,38.5,0.6,156,1,2021,0,4.0
KUB,50.0,2.0,2,24.0,1,-0.382359130824566,-0.3090001781553851,-0.3630001512690892,-0.3087805530392624,316.0,318.0,313.0,325.0,14.0,4599.514,29.6,27.6,38.3,0.5,158,1,2021,0,3.0
KUB,51.0,2.0,2,25.0,1,-0.37783467091571044,-0.29910732962293257,-0.3630001512690892,-0.3099802288085538,318.0,322.0,312.0,327.0,14.0,4685.764,29.5,29.0,38.1,0.4,186,1,2021,0,2.0
KUB,52.0,2.0,2,26.0,1,-0.36889347633392494,-0.30542191379258327,-0.3734622685645194,-0.2723104096527973,319.0,321.0,311.0,328.0,14.0,4772.056,29.5,29.6,37.8,0.4,188,1,2021,0,1.0
KUB,53.0,2.0,2,27.0,1,-0.4255569504305422,-0.33173268116612686,-0.4262484058278263,-0.3152588021934365,325.0,327.0,311.0,335.0,14.0,4858.431,29.5,28.1,37.6,0.5,111,1,2021,0,0.0
LAT,1.0,1.0,2,1.0,1,2.8433653337174873,-0.27258607611040114,0.44947836687829185,4.945559381304121,306.0,328.0,306.0,241.0,12.0,0.0,28.8,35.4,44.9,0.3,261,1267,2021,0,52.0
LAT,2.0,1.0,2,2.0,1,-0.29014632887265646,-0.2544842681574027,-0.27312105268562126,-0.2562347543442897,312.0,314.0,313.0,338.0,11.0,116.336,29.0,34.6,44.9,0.1,0,1,2021,0,51.0
