Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,PitStopNextLap,LapsRemaining
10,42.0,2.0,3,24.0,0,-0.31784842554350723,-0.15497165346789155,-0.11535346817005512,-0.47878513521060634,314.0,320.0,309.0,317.0,7.0,3593.955,30.2,40.0,42.9,1.8,190,1,0,10.0
10,43.0,2.0,3,25.0,0,-0.2658536949836404,-0.15467192923955075,0.07022255108927085,-0.38162826797412475,315.0,322.0,312.0,321.0,7.0,3680.578,30.2,39.0,42.5,1.6,168,1,0,9.0
10,44.0,2.0,3,26.0,0,0.06251944293723322,-0.2370960920331627,2.5379417595734157,-0.05872456215876178,324.0,328.0,310.0,316.0,7.0,3767.388,30.1,39.0,42.5,1.6,144,1,0,8.0
10,45.0,2.0,3,27.0,0,-0.08345506799287367,-0.03058609870662384,0.6468337537878917,-0.3997261157926868,307.0,323.0,310.0,338.0,8.0,3855.379,30.0,40.0,41.7,1.1,161,1,0,7.0
10,46.0,2.0,3,28.0,0,-0.20829803067405625,-0.15077551427112607,0.3773066781969649,-0.32923976113092435,314.0,324.0,312.0,323.0,8.0,3942.845,30.0,41.0,41.6,1.5,181,1,0,6.0
10,47.0,2.0,3,29.0,0,0.03332454075121026,-0.2245076744428652,2.6439851991501704,-0.2444656318755645,321.0,323.0,314.0,329.0,8.0,4029.862,30.0,41.0,41.8,1.6,190,1,0,5.0
10,48.0,2.0,3,30.0,0,-0.28726328992005595,-0.12380033372048968,0.09452417265894289,-0.5635592644659662,308.0,321.0,316.0,318.0,8.0,4117.748,30.1,41.0,41.2,1.7,161,1,0,4.0
10,49.0,2.0,3,31.0,0,-0.0292359639331207,-0.18494407630193244,1.8773795005431864,-0.2539908149379627,299.0,321.0,312.0,346.0,8.0,4204.481,30.0,42.0,41.2,1.2,157,1,0,3.0
10,50.0,2.0,3,32.0,0,-0.16464470073876344,-0.14987634158610483,0.9141515910542999,-0.41401389038628417,312.0,321.0,314.0,322.0,8.0,4292.142,30.0,41.0,40.8,1.6,152,1,0,2.0
10,51.0,2.0,3,33.0,0,-0.09485498217979955,-0.06925052416253538,0.8103173898020641,-0.38639085950532387,317.0,318.0,313.0,346.0,8.0,4379.316,30.0,41.0,40.8,1.7,161,1,0,1.0
11,1.0,1.0,2,1.0,1,2.193469255829343,-0.169957864884912,4.912872958427894,1.050959264610852,327.0,311.0,305.0,267.0,17.0,0.0,29.3,41.0,42.8,0.6,332,1,0,38.0
11,2.0,1.0,2,2.0,1,0.2504790036777173,-0.0242918899114751,0.9539178808955857,0.5918454410031666,307.0,307.0,305.0,315.0,16.0,95.804,29.2,41.0,42.5,1.5,4,1,0,37.0
11,3.0,1.0,2,3.0,1,0.015529552752113188,-0.044673137438623035,-0.31418491737647636,0.39848422483644463,304.0,323.0,305.0,313.0,16.0,184.471,29.2,40.0,43.1,1.0,189,1,0,36.0
11,4.0,1.0,2,4.0,1,-0.05120165224451072,-0.14657937507436058,0.05254864449314643,0.33561801662460483,306.0,322.0,306.0,327.0,16.0,272.293,29.4,39.0,43.2,1.3,23,1,0,35.0
11,5.0,1.0,2,5.0,1,-0.10597684967923424,-0.17805041905010216,-0.10209803822295985,0.31466261388732264,313.0,322.0,305.0,331.0,16.0,359.875,29.5,40.0,43.1,0.8,204,1,0,34.0
11,6.0,1.0,2,6.0,1,-0.12794253799062424,-0.17984876442014464,0.032665499572503524,0.1870251608511606,313.0,320.0,305.0,327.0,16.0,447.26,29.5,42.0,43.3,1.6,145,1,0,33.0
11,7.0,1.0,2,7.0,1,-0.18049336192546164,-0.17085703756993323,-0.5594103713977311,0.23369855785692414,313.0,322.0,306.0,331.0,16.0,534.566,29.7,41.0,43.4,1.7,164,1,0,32.0
11,8.0,1.0,2,8.0,1,-0.12710839792816644,-0.1912382850970801,-0.2191876694222988,0.3346654983183637,308.0,321.0,305.0,319.0,16.0,621.683,29.7,42.0,43.6,2.4,0,1,0,31.0
11,9.0,1.0,2,9.0,1,-0.10291833611689029,-0.1876415943569951,0.012782354651860612,0.3060899491311622,313.0,321.0,305.0,319.0,16.0,708.992,29.7,43.0,43.6,1.0,162,1,0,30.0
11,10.0,1.0,2,10.0,1,-0.04425048505736108,-0.13668847553912686,-0.004891551944263802,0.3527633461369257,307.0,321.0,305.0,328.0,16.0,796.388,29.8,41.0,43.9,2.2,168,1,0,29.0
11,11.0,1.0,2,11.0,1,-0.007826368996705179,-0.15796889575129605,0.7904342448814212,0.20226545375100252,308.0,312.0,305.0,331.0,15.0,883.995,29.9,41.0,43.9,2.2,162,1,0,28.0
11,12.0,1.0,2,12.0,1,0.12952869462134042,-0.07704335409938584,0.6622984220595054,0.4708756161106861,307.0,312.0,304.0,317.0,15.0,971.733,29.9,41.0,43.9,1.8,181,1,0,27.0
11,13.0,1.0,2,13.0,1,0.024705093439148975,-0.1396857178225314,0.6534614687614393,0.31466261388732264,313.0,321.0,305.0,330.0,14.0,1059.965,29.8,41.0,43.1,1.2,172,1,0,26.0
11,14.0,1.0,2,14.0,1,0.09032411168582782,-0.12320088526380814,0.6821815669801483,0.4746856893356474,308.0,322.0,304.0,324.0,12.0,1147.82,29.9,41.0,43.7,1.2,199,1,0,25.0
11,15.0,1.0,2,15.0,1,0.11979706055933409,-0.11031274344517096,1.0290319839291282,0.3851489685490851,313.0,306.0,304.0,327.0,12.0,1235.911,30.0,42.0,43.7,2.0,258,1,0,24.0
11,16.0,1.0,2,16.0,1,0.13425548830859996,-0.044972861666962745,1.0378689372271865,0.22322085648828136,307.0,304.0,305.0,312.0,11.0,1324.108,30.0,42.0,43.5,0.8,156,1,0,23.0
11,17.0,1.0,2,17.0,1,0.09588504543554517,-0.0668527303358124,0.7374125250930401,0.2908496562313237,313.0,304.0,303.0,319.0,11.0,1412.357,29.9,41.0,43.7,1.7,0,1,0,22.0
11,18.0,1.0,2,18.0,1,0.13759204855843116,-0.05965934885564242,0.9097331144052708,0.3365705349308426,305.0,303.0,304.0,311.0,11.0,1500.468,29.8,39.0,43.5,1.5,268,1,0,21.0
11,19.0,1.0,2,19.0,1,0.12507994762156813,-0.038678652871814004,0.7396217634175586,0.30037483929372527,313.0,304.0,303.0,319.0,11.0,1588.729,29.8,40.0,43.6,1.2,158,1,0,20.0
11,20.0,1.0,2,20.0,1,0.4506726186675811,0.2544516424451012,1.2764666762748935,0.252748923981724,306.0,306.0,304.0,310.0,11.0,1676.945,29.9,40.0,44.3,0.8,201,1,0,19.0
11,21.0,1.0,2,21.0,1,0.20098669330522387,-0.03508196213173008,0.8589206329414082,0.4975461286854052,307.0,307.0,304.0,319.0,11.0,1766.332,30.0,39.0,44.3,1.2,82,1,0,18.0
11,22.0,1.0,2,22.0,1,0.3108151348621621,-0.01979602648636886,1.4421595506135767,0.573747593184608,304.0,304.0,303.0,319.0,10.0,1854.821,30.0,39.0,44.0,1.3,145,1,1,17.0
11,23.0,1.0,2,23.0,1,0.47486268047885727,0.17982030958834078,1.484135078779381,0.48325835409180784,307.0,304.0,304.0,319.0,10.0,1943.705,29.9,41.0,43.7,1.3,178,1,1,16.0
11,24.0,1.0,2,24.0,1,1.5940005976096925,-0.07014969684755663,1.347162302659399,5.170600939098906,305.0,305.0,308.0,314.0,12.0,2033.179,29.9,41.0,43.6,1.5,210,1,1,15.0
11,25.0,2.0,3,4.0,0,5.453010573226811,5.873381751142668,0.050339406168627934,0.06129274442748097,304.0,304.0,305.0,282.0,19.0,2126.678,29.9,41.0,43.5,1.7,177,1,0,14.0
11,26.0,2.0,3,5.0,0,-0.1690934477385397,-0.14777827198772156,-0.29651101078035197,0.08605822038972111,306.0,306.0,306.0,314.0,19.0,2234.056,29.8,40.0,43.6,1.6,156,1,0,13.0
11,27.0,2.0,3,6.0,0,-0.17993726855049108,-0.1516746869561473,-0.25232624429003697,0.04224237830268112,313.0,306.0,306.0,319.0,19.0,2321.214,29.9,40.0,43.4,1.0,228,1,0,12.0
11,28.0,2.0,3,7.0,0,-0.16019595373899115,-0.13399095748406312,-0.002682313619753156,-0.05396197062755928,308.0,306.0,306.0,313.0,19.0,2408.333,29.9,41.0,43.0,1.2,174,1,0,11.0
11,29.0,2.0,3,8.0,0,-0.11570848374124452,-0.1166069522403197,0.17184751401699605,-0.03205404958403929,313.0,306.0,305.0,319.0,19.0,2495.523,29.9,41.0,42.9,1.0,163,1,0,10.0
11,30.0,2.0,3,9.0,0,-0.1273864446156537,-0.10671605270508597,0.037083976221532665,-0.045389305871402226,307.0,306.0,306.0,314.0,19.0,2582.873,29.7,42.0,42.5,0.8,317,1,0,9.0
11,31.0,2.0,3,10.0,0,-0.15519111336424438,-0.12110281566542594,-0.16616594963391773,-0.007288573621799153,313.0,316.0,307.0,315.0,19.0,2670.181,29.8,42.0,42.8,1.3,193,1,0,8.0
11,32.0,2.0,3,11.0,0,-0.17993726855049108,-0.12050336720874547,-0.34290501559518544,-0.017766274990441946,308.0,316.0,309.0,326.0,18.0,2757.389,29.8,41.0,42.6,1.1,136,1,0,7.0
11,33.0,2.0,3,12.0,0,-0.22331255179829662,-0.15676999883793402,-0.22360614607132795,-0.10254040424580177,303.0,304.0,306.0,344.0,17.0,2844.508,29.8,41.0,42.4,1.3,242,1,0,6.0
11,34.0,2.0,3,13.0,0,-0.038967597995127036,-0.10012211968159752,0.4214914446872799,0.0708179274898792,300.0,302.0,305.0,308.0,15.0,2931.471,29.8,42.0,42.5,1.5,164,1,0,5.0
11,35.0,2.0,3,14.0,0,-0.09040623518002332,-0.06715245456415318,0.014991592976371258,-0.03491160450275944,298.0,298.0,304.0,307.0,15.0,3019.097,29.8,41.0,42.6,1.8,139,1,0,4.0
11,36.0,2.0,3,15.0,0,-0.08067460111801697,-0.0902312201463638,0.08789645768539527,0.040337341690198765,302.0,301.0,304.0,309.0,15.0,3106.538,29.9,42.0,42.5,1.2,196,1,0,3.0
11,37.0,2.0,3,16.0,0,-0.0937427954298545,-0.1061166042484055,0.26021704699762593,-0.028243976359081352,304.0,304.0,306.0,310.0,15.0,3194.014,30.0,43.0,42.5,1.8,208,1,0,2.0
11,38.0,2.0,3,17.0,0,-0.19105913604992578,-0.11001301921683125,-0.34732349224421455,-0.08730011134595986,305.0,305.0,306.0,311.0,15.0,3281.443,30.0,40.0,42.8,1.6,186,1,0,1.0
11,39.0,2.0,3,18.0,0,5.237802437112706,-0.11271053727189394,0.591602795675,18.114372202594442,306.0,220.0,308.0,319.0,18.0,3368.522,30.0,40.0,42.8,1.1,145,1,0,0.0
12,1.0,1.0,2,1.0,1,0.5671741807241818,-0.169957864884912,1.1218199935587874,-0.049199379096360164,329.0,313.0,308.0,298.0,6.0,0.0,29.3,41.0,42.8,0.6,332,1,0,51.0
12,2.0,1.0,2,2.0,1,-0.2461123801721405,-0.10641632847674626,-0.3539512072177622,-0.28447140073764315,311.0,312.0,306.0,301.0,5.0,89.955,29.2,41.0,42.5,1.5,4,1,0,50.0
12,3.0,1.0,2,3.0,1,-0.4513108355367511,-0.13668847553912686,-1.2928774951369766,-0.4864052816605256,312.0,326.0,308.0,308.0,5.0,176.836,29.2,40.0,43.1,1.0,189,1,0,49.0
12,4.0,1.0,2,4.0,1,-0.4857886247850041,-0.15587082615291278,-1.1603231956660318,-0.600707478409328,313.0,335.0,310.0,319.0,5.0,262.979,29.4,39.0,43.2,1.3,23,1,0,48.0
12,5.0,1.0,2,5.0,1,-0.3926429844772219,-0.14927689312942433,-0.8267282086641472,-0.4463995127984469,309.0,325.0,309.0,340.0,5.0,348.998,29.5,40.0,43.1,0.8,204,1,0,47.0
12,6.0,1.0,2,6.0,1,-0.3617798021662833,-0.1501760658144445,-0.4069729270061433,-0.5187909040726884,308.0,321.0,308.0,317.0,5.0,435.352,29.5,42.0,43.3,1.6,145,1,0,46.0
12,7.0,1.0,2,7.0,1,-0.39848196491442645,-0.16186531071972074,-0.5505734180996728,-0.5454614166474074,313.0,322.0,310.0,319.0,5.0,521.817,29.7,41.0,43.4,1.7,164,1,0,45.0
12,8.0,1.0,2,8.0,1,-0.2444441000472249,-0.2367963678048219,0.2359154254279539,-0.11873321545188147,314.0,324.0,305.0,340.0,5.0,608.15,29.6,42.0,43.6,1.8,160,1,0,44.0
12,9.0,1.0,2,9.0,1,-0.3342531801051799,-0.11720640069700017,-0.46220388511903504,-0.5054556477853255,309.0,319.0,308.0,313.0,5.0,695.037,29.7,43.0,43.6,1.0,162,1,0,43.0
12,10.0,1.0,2,10.0,1,-0.36483831572862724,-0.1576691715229553,-0.4842962683641964,-0.47211750706692485,312.0,334.0,310.0,315.0,5.0,781.601,29.8,41.0,44.1,0.6,178,1,0,42.0
12,11.0,1.0,2,11.0,1,-0.14490338592726354,-0.18134738556184743,0.46567621117759483,-0.05300945232132149,325.0,324.0,309.0,349.0,5.0,868.055,29.9,41.0,43.9,2.2,162,1,0,41.0
12,12.0,1.0,2,12.0,1,-0.22192231836086432,-0.1396857178225314,0.36184200992535115,-0.4044887073238859,309.0,320.0,311.0,345.0,5.0,955.3,29.9,41.0,43.9,1.8,181,1,0,40.0
12,13.0,1.0,2,13.0,1,-0.20913217073651405,-0.09232928974474706,0.4546300195550181,-0.5511765264848477,308.0,319.0,310.0,316.0,5.0,1042.268,29.8,41.0,43.1,1.2,172,1,0,39.0
12,14.0,1.0,2,14.0,1,-0.08762576830516662,-0.17954904019180493,1.5680861351109818,-0.33781242588708477,296.0,322.0,309.0,350.0,5.0,1129.282,29.9,41.0,43.7,1.2,199,1,0,38.0
12,15.0,1.0,2,15.0,1,-0.27447314229570563,-0.12080309143708516,0.1762659906660252,-0.5645117827722074,312.0,322.0,311.0,307.0,5.0,1216.733,30.0,42.0,43.7,2.0,258,1,0,37.0
12,16.0,1.0,2,16.0,1,-0.26223908804632196,-0.21191925685256882,0.9075238760807522,-0.5483189715661276,322.0,306.0,305.0,341.0,4.0,1303.512,30.0,42.0,43.5,0.8,156,1,0,36.0
12,17.0,1.0,2,17.0,1,-0.20996631079897185,-0.04107644669853804,0.12103503255313344,-0.5730844475283677,312.0,310.0,307.0,299.0,4.0,1390.335,30.0,40.0,43.9,1.7,178,1,0,35.0
12,18.0,1.0,2,18.0,1,-0.27836579592050736,-0.12919536983061716,-0.14628280471327482,-0.4121088537738052,314.0,312.0,306.0,314.0,4.0,1477.346,29.8,39.0,43.5,1.5,268,1,0,34.0
12,19.0,1.0,2,19.0,1,-0.30505827791915696,-0.13399095748406312,-0.2302338610448756,-0.4521146226358872,313.0,316.0,306.0,315.0,3.0,1564.111,29.7,40.0,43.5,1.3,216,1,1,33.0
12,20.0,1.0,2,20.0,1,-0.34954574791690357,-0.1960338727505271,-0.3340680622971193,-0.3625779018493249,316.0,327.0,306.0,327.0,2.0,1650.78,29.9,40.0,44.3,0.8,201,1,1,32.0
12,21.0,1.0,2,21.0,1,0.8808108442083022,-0.1378873724524889,-0.07337794000425867,3.5551298917158465,311.0,310.0,308.0,320.0,1.0,1737.289,30.0,39.0,44.4,1.6,180,1,1,31.0
12,22.0,2.0,3,1.0,1,4.85521019513208,5.675863484666341,-1.4806627527208212,-0.6988168639520508,315.0,328.0,309.0,281.0,7.0,1828.223,30.0,39.0,44.0,1.3,145,1,0,30.0
12,23.0,2.0,3,2.0,1,-0.6122998675911023,-0.20442615114405804,-1.447524177853083,-0.7559679623264504,313.0,327.0,309.0,318.0,6.0,1933.451,30.0,40.0,43.7,1.7,134,1,0,29.0
12,24.0,2.0,3,3.0,1,-0.5580807635313454,-0.23589719511980067,-1.4320595095814692,-0.47688009859812736,315.0,336.0,313.0,330.0,5.0,2019.015,29.9,41.0,43.6,1.5,210,1,0,28.0
12,25.0,2.0,3,4.0,1,-0.48968127840980985,-0.1273970244605747,-1.0167227045725022,-0.7664456636950897,321.0,326.0,312.0,338.0,5.0,2104.774,29.9,41.0,43.5,2.0,179,1,0,27.0
12,26.0,2.0,3,5.0,1,-0.5233249275956051,-0.1894399397270376,-0.7383586756835094,-0.8045463959446895,313.0,327.0,311.0,344.0,5.0,2190.779,29.8,40.0,43.6,1.6,156,1,0,26.0
12,27.0,2.0,3,6.0,1,-0.3642822223536567,-0.1624647591764012,-1.116138429175709,-0.18255194196996247,310.0,330.0,308.0,312.0,4.0,2276.663,29.9,39.0,43.4,1.7,153,1,0,25.0
12,28.0,2.0,3,7.0,1,-0.606738933841381,-0.23799526471818394,-1.032187372844116,-0.809308987475892,312.0,327.0,310.0,325.0,4.0,2363.119,29.9,41.0,43.0,1.2,174,1,0,24.0
12,29.0,2.0,3,8.0,1,-0.6006219067166931,-0.21161953262422803,-1.2332280603750478,-0.7854960298198896,313.0,330.0,312.0,328.0,4.0,2448.703,29.9,41.0,43.3,0.8,112,1,0,23.0
12,30.0,2.0,3,9.0,1,-0.5586368569063159,-0.21791374141937678,-0.652198381027398,-0.8721751956877317,314.0,324.0,313.0,354.0,4.0,2534.309,29.9,41.0,42.9,1.0,163,1,0,22.0
12,31.0,2.0,3,10.0,1,-0.3756821365405826,-0.3006376284413284,0.6203228938937011,-0.5311736420538068,322.0,324.0,314.0,351.0,4.0,2620.066,29.7,41.0,42.5,1.2,190,1,0,21.0
12,32.0,2.0,3,11.0,1,-0.5244371143455502,-0.1984316665772501,-0.3959267353835665,-0.9274212574496523,308.0,308.0,309.0,331.0,3.0,2706.481,29.8,42.0,42.8,1.3,193,1,0,20.0
12,33.0,2.0,3,12.0,1,-0.48551057809752085,-0.12170226412210641,-0.7604510589286708,-0.8807478604438922,310.0,309.0,309.0,306.0,3.0,2792.361,29.9,41.0,42.6,1.1,174,1,0,19.0
12,34.0,2.0,3,13.0,1,-0.505529939596504,-0.15137496272780654,-0.8201004936905996,-0.8293118719069296,309.0,314.0,309.0,308.0,3.0,2878.381,29.8,41.0,42.4,1.3,242,1,0,18.0
12,35.0,2.0,3,14.0,1,-0.5881098057798262,-0.1942355273804846,-1.180206340586667,-0.8207392071507725,314.0,314.0,309.0,313.0,3.0,2964.329,29.8,41.0,42.6,0.8,232,1,0,17.0
12,36.0,2.0,3,15.0,1,-0.5947829262794886,-0.19063883664039963,-1.120556905824746,-0.8807478604438922,313.0,314.0,309.0,318.0,3.0,3049.98,29.8,41.0,42.6,1.8,139,1,0,16.0
12,37.0,2.0,3,16.0,1,-0.5586368569063159,-0.19783221812056961,-0.9460270781879968,-0.809308987475892,315.0,314.0,311.0,316.0,3.0,3135.607,30.0,43.0,42.5,1.8,208,1,0,15.0
12,38.0,2.0,3,17.0,1,-0.606738933841381,-0.23409884974975817,-1.1691601489640902,-0.7626355904701319,316.0,315.0,312.0,319.0,3.0,3221.364,30.1,41.0,42.5,1.5,171,1,0,14.0
12,39.0,2.0,3,18.0,1,-0.6239778284655115,-0.24668726734005567,-1.1426492890698996,-0.7931161762698122,326.0,316.0,312.0,320.0,3.0,3306.948,30.0,40.0,42.8,1.6,186,1,0,13.0
12,40.0,2.0,3,19.0,1,-0.5950609729669718,-0.2194123625610785,-1.0078857512744361,-0.8388370549693311,314.0,330.0,313.0,323.0,3.0,3392.47,30.0,40.0,42.6,1.3,168,1,0,12.0
12,41.0,2.0,3,20.0,1,-0.29115594354486163,-0.224807398671206,1.0864721803665385,-0.6835765710522089,330.0,324.0,314.0,347.0,3.0,3478.096,30.0,40.0,42.8,1.7,205,1,0,11.0
12,42.0,2.0,3,21.0,1,-0.3412043472923256,-0.21191925685256882,0.5054425010188807,-0.6454758388026092,322.0,326.0,312.0,329.0,3.0,3564.815,30.2,40.0,42.9,1.8,190,1,0,10.0
12,43.0,2.0,3,22.0,1,-0.31757037885602396,-0.17355455562499697,0.3485865799782559,-0.6188053262278868,316.0,326.0,311.0,320.0,3.0,3651.354,30.3,39.0,42.5,1.3,188,1,0,9.0
12,44.0,2.0,3,23.0,1,-0.39959415166436757,-0.12949509405895687,-0.2302338610448756,-0.790258621351092,314.0,325.0,314.0,316.0,3.0,3737.978,30.1,39.0,42.5,1.6,144,1,0,8.0
12,45.0,2.0,3,24.0,1,-0.33175075991780256,-0.220011811017759,0.7020647119007835,-0.6721463513773283,298.0,326.0,316.0,348.0,3.0,3824.307,30.0,40.0,41.7,0.8,334,1,0,7.0
12,46.0,2.0,3,25.0,1,-0.6028462802165793,-0.2685671360089053,-0.8488205919093007,-0.7778758833699704,316.0,315.0,311.0,340.0,2.0,3910.88,30.0,40.0,41.7,1.1,161,1,0,6.0
12,47.0,2.0,3,26.0,1,-0.35872128860393937,-0.16156558649137998,-0.6168505678351413,-0.38162826797412475,315.0,315.0,310.0,314.0,2.0,3996.478,30.0,41.0,41.8,1.6,190,1,0,5.0
12,48.0,2.0,3,27.0,1,-0.46104246959875744,-0.17235565871163497,-0.8576575452073668,-0.5940398502656465,316.0,316.0,310.0,317.0,2.0,4082.954,30.0,41.0,41.2,1.1,176,1,0,4.0
12,49.0,2.0,3,28.0,1,-0.4894032317223226,-0.16666089837316775,-1.0697444243608834,-0.6178528079216489,314.0,315.0,310.0,312.0,2.0,4169.062,30.0,42.0,41.2,1.2,157,1,0,3.0
12,50.0,2.0,3,29.0,1,-0.38402353716515664,-0.17115676179827294,-0.31418491737647636,-0.5683218559971687,315.0,314.0,310.0,315.0,2.0,4255.068,30.0,41.0,41.0,1.2,179,1,0,2.0
12,51.0,2.0,3,30.0,1,-0.518042040533375,-0.17415400408167744,-1.173578625613127,-0.6473808754150882,316.0,315.0,311.0,311.0,2.0,4341.453,30.0,41.0,40.8,1.7,161,1,0,1.0
13,1.0,1.0,2,1.0,1,0.7086999446545164,-0.169957864884912,1.4487872655871243,-0.06824974522116001,326.0,311.0,306.0,292.0,7.0,0.0,29.3,41.0,42.8,0.6,332,1,0,50.0
13,2.0,1.0,2,2.0,1,0.07975833756135975,-0.03508196213173008,1.6144801399258073,-0.24351311356932334,320.0,313.0,307.0,319.0,7.0,90.464,29.2,41.0,42.5,1.5,4,1,0,49.0
13,3.0,1.0,2,3.0,1,-0.21802966473606258,-0.07794252678440709,-0.3627881605158283,-0.2749462176752449,307.0,317.0,306.0,311.0,7.0,178.517,29.2,40.0,43.1,1.0,189,1,0,48.0
13,4.0,1.0,2,4.0,1,-0.21191263761137075,-0.11690667646866047,-0.14628280471327482,-0.2235102291382823,308.0,309.0,307.0,322.0,7.0,265.499,29.4,39.0,43.2,1.3,23,1,0,47.0
13,5.0,1.0,2,5.0,1,-0.238327072922537,-0.14208351164925434,-0.4445299785229106,-0.10539795916452191,310.0,311.0,306.0,318.0,7.0,352.503,29.5,40.0,43.1,0.8,204,1,0,46.0
13,6.0,1.0,2,6.0,1,-0.2469465202345983,-0.09083066860304534,-0.4754593150661303,-0.28447140073764315,313.0,310.0,307.0,313.0,7.0,439.412,29.5,42.0,43.3,1.6,145,1,0,45.0
13,7.0,1.0,2,7.0,1,-0.22970762561047176,-0.12260143680712766,-0.4953424599867732,-0.11587566053316131,312.0,310.0,307.0,317.0,7.0,526.29,29.7,41.0,43.4,1.7,164,1,0,44.0
13,8.0,1.0,2,8.0,1,-0.2547318274842057,-0.15587082615291278,-0.4467392168474291,-0.1168281788394025,311.0,309.0,306.0,316.0,7.0,613.23,29.6,42.0,43.6,1.8,160,1,0,43.0
13,9.0,1.0,2,9.0,1,-0.2508391738594,-0.14328240856261532,-0.6742907642725515,-0.045389305871402226,313.0,309.0,306.0,313.0,7.0,700.08,29.7,43.0,43.6,1.0,162,1,0,42.0
13,10.0,1.0,2,10.0,1,-0.26223908804632196,-0.14538047816099858,-0.42906531025129685,-0.18350446027620365,312.0,310.0,306.0,316.0,7.0,786.944,29.8,41.0,44.1,0.6,178,1,0,41.0
13,11.0,1.0,2,11.0,1,-0.15268869317687098,-0.14568020238933935,0.15196436909635314,-0.057772043852520605,311.0,308.0,307.0,318.0,7.0,873.767,29.9,41.0,43.9,2.2,162,1,0,40.0
13,12.0,1.0,2,12.0,1,-0.08679162824270487,-0.13548957862576486,0.3021925751634303,0.0708179274898792,313.0,309.0,306.0,320.0,7.0,960.984,29.9,41.0,43.9,1.8,181,1,0,39.0
13,13.0,1.0,2,13.0,1,-0.06899664024360778,-0.10791494961844798,0.24033390207698305,0.0708179274898792,312.0,310.0,306.0,316.0,7.0,1048.438,29.8,41.0,43.1,1.2,172,1,0,38.0
13,14.0,1.0,2,14.0,1,-0.10986950330403994,-0.11900474606704267,-0.12639965979263976,0.1241589526393208,313.0,317.0,308.0,325.0,7.0,1135.956,29.9,41.0,43.7,1.2,199,1,0,37.0
13,15.0,1.0,2,15.0,1,-0.007826368996705179,-0.10701577693342673,0.24254314040150154,0.27656188163772294,315.0,321.0,305.0,323.0,6.0,1223.327,30.0,42.0,43.7,2.0,258,1,0,36.0
13,16.0,1.0,2,16.0,1,-0.15713744017664721,-0.13548957862576486,-0.11535346817005512,0.009856755890518338,311.0,306.0,305.0,320.0,6.0,1311.065,30.0,42.0,43.5,0.8,156,1,0,35.0
13,17.0,1.0,2,17.0,1,-0.09068428186751055,-0.07494528450100364,-0.022565458540396065,0.005094164359319224,310.0,306.0,306.0,313.0,6.0,1398.266,29.9,41.0,43.7,1.7,0,1,0,34.0
13,18.0,1.0,2,18.0,1,-0.10236224274191974,-0.09622570471317175,0.10336112595700903,-0.021576348215399884,313.0,305.0,305.0,314.0,6.0,1485.706,29.8,39.0,43.5,1.5,268,1,0,33.0
13,19.0,1.0,2,19.0,1,-0.11515239036627002,-0.0848361840362363,0.12545350920216258,-0.1111130690019622,311.0,308.0,305.0,312.0,6.0,1573.104,29.7,40.0,43.5,1.3,216,1,0,32.0
13,20.0,1.0,2,20.0,1,-0.005601995496819033,-0.07134859376091865,0.4590484962040472,0.07748555563356066,308.0,307.0,305.0,316.0,4.0,1660.456,29.9,40.0,44.3,0.8,201,1,0,31.0
13,21.0,1.0,2,21.0,1,-0.04981141880707842,-0.04916900086372821,0.4502115429059889,-0.14064113649540144,310.0,306.0,305.0,313.0,2.0,1748.202,30.0,39.0,44.4,1.6,180,1,1,30.0
13,22.0,1.0,2,22.0,1,-0.09652326230471515,-0.09472708357147003,0.09010569600991375,-0.0006209454781210686,311.0,306.0,304.0,324.0,1.0,1835.789,30.0,39.0,44.0,1.3,145,1,1,29.0
13,23.0,1.0,2,23.0,1,1.1399503569451825,-0.05096734623377071,0.39056210814406017,3.9666178000115337,310.0,305.0,308.0,311.0,3.0,1923.208,30.0,40.0,43.7,1.7,134,1,1,28.0
13,24.0,2.0,3,6.0,0,5.307314108984188,5.838613740655181,-0.11977194481909212,-0.2539908149379627,324.0,320.0,309.0,284.0,10.0,2015.074,29.9,41.0,43.6,1.5,210,1,0,27.0
13,25.0,2.0,3,7.0,0,-0.3767943232905237,-0.17595234945171995,-0.6367337127557842,-0.389248414424044,310.0,308.0,308.0,319.0,10.0,2121.928,29.9,41.0,43.5,1.7,177,1,0,26.0
13,26.0,2.0,3,8.0,0,-0.41127211253877677,-0.16306420763308277,-0.9857933680292826,-0.39782107918020443,314.0,311.0,307.0,318.0,9.0,2208.339,29.8,40.0,43.6,1.6,156,1,0,25.0
13,27.0,2.0,3,9.0,0,-0.4221159333507281,-0.19213745778210134,-1.027768896195079,-0.3244771695997252,313.0,322.0,308.0,321.0,9.0,2294.626,29.9,40.0,43.4,1.0,228,1,0,24.0
13,28.0,2.0,3,10.0,0,-0.32118498579333843,-0.19033911241205886,-0.029193173513943703,-0.4149664086925253,313.0,312.0,308.0,326.0,8.0,2380.874,29.9,41.0,43.0,1.2,174,1,0,23.0
