Driver,LapNumber,Stint,Compound,TyreLife,FreshTyre,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Position,RaceElapsedTime,AirTemp,Humidity,TrackTemp,WindSpeed,WindDirection,TrackStatus,Year
BOT,27.0,1.0,MEDIUM,27.0,True,0 days 00:01:27.813000,0 days 00:00:28.304000,0 days 00:00:30.335000,0 days 00:00:29.174000,309.0,312.0,304.0,316.0,10.0,2323.16,27.9,32.0,43.2,1.2,204,1,2022
RIC,27.0,2.0,HARD,8.0,True,0 days 00:01:26.918000,0 days 00:00:28.324000,0 days 00:00:29.822000,0 days 00:00:28.772000,308.0,308.0,303.0,,11.0,2327.752,27.9,32.0,43.2,1.2,204,1,2022
GAS,27.0,2.0,HARD,10.0,False,0 days 00:01:26.916000,0 days 00:00:28.085000,0 days 00:00:29.914000,0 days 00:00:28.917000,311.0,326.0,304.0,330.0,12.0,2328.523,27.9,32.0,43.2,1.2,204,1,2022
DEV,27.0,2.0,MEDIUM,8.0,True,0 days 00:01:26.756000,0 days 00:00:27.967000,0 days 00:00:29.852000,0 days 00:00:28.937000,,329.0,308.0,337.0,13.0,2329.257,27.9,32.0,43.2,1.2,204,1,2022
ZHO,27.0,2.0,HARD,9.0,True,0 days 00:01:26.904000,0 days 00:00:28.096000,0 days 00:00:29.994000,0 days 00:00:28.814000,313.0,318.0,307.0,322.0,14.0,2330.87,27.9,32.0,43.2,1.2,204,1,2022
OCO,27.0,2.0,HARD,8.0,True,0 days 00:01:26.898000,0 days 00:00:28.361000,0 days 00:00:29.675000,0 days 00:00:28.862000,300.0,302.0,302.0,307.0,15.0,2336.875,27.9,32.0,43.2,1.2,204,1,2022
TSU,27.0,2.0,HARD,9.0,False,0 days 00:01:27.217000,0 days 00:00:28.254000,0 days 00:00:30.026000,0 days 00:00:28.937000,309.0,311.0,304.0,318.0,16.0,2339.057,27.9,32.0,43.2,1.2,204,1,2022
LAT,27.0,2.0,HARD,12.0,True,0 days 00:01:27.095000,0 days 00:00:28.060000,0 days 00:00:30.173000,0 days 00:00:28.862000,315.0,315.0,309.0,,17.0,2340.766,27.9,32.0,43.2,1.2,204,1,2022
STR,27.0,2.0,HARD,10.0,False,0 days 00:01:27.491000,0 days 00:00:28.241000,0 days 00:00:30.006000,0 days 00:00:29.244000,313.0,308.0,304.0,312.0,18.0,2342.901,27.9,32.0,43.2,1.2,204,1,2022
MAG,27.0,2.0,HARD,3.0,True,0 days 00:01:28.535000,0 days 00:00:29.142000,0 days 00:00:30.472000,0 days 00:00:28.921000,292.0,317.0,299.0,302.0,19.0,2358.569,28.1,32.0,43.1,1.7,228,1,2022
LEC,28.0,2.0,MEDIUM,16.0,True,0 days 00:01:25.683000,0 days 00:00:27.969000,0 days 00:00:29.465000,0 days 00:00:28.249000,312.0,309.0,307.0,318.0,1.0,2359.744,28.1,32.0,43.1,1.7,228,1,2022
VER,28.0,2.0,MEDIUM,3.0,True,0 days 00:01:25.190000,0 days 00:00:28.036000,0 days 00:00:29.111000,0 days 00:00:28.043000,302.0,304.0,303.0,309.0,2.0,2368.874,28.1,32.0,43.1,1.7,228,1,2022
SAI,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:26.675000,0 days 00:00:28.072000,0 days 00:00:29.993000,0 days 00:00:28.610000,,309.0,306.0,,3.0,2379.457,28.1,32.0,43.1,1.7,228,1,2022
RUS,28.0,2.0,HARD,5.0,True,0 days 00:01:25.792000,0 days 00:00:27.957000,0 days 00:00:29.447000,0 days 00:00:28.388000,309.0,303.0,306.0,312.0,4.0,2383.605,28.1,32.0,43.1,1.7,228,1,2022
NOR,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:27.067000,0 days 00:00:28.264000,0 days 00:00:29.945000,0 days 00:00:28.858000,309.0,306.0,304.0,315.0,5.0,2389.363,28.1,32.0,43.1,1.7,228,1,2022
HAM,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:26.906000,0 days 00:00:28.285000,0 days 00:00:29.950000,0 days 00:00:28.671000,312.0,302.0,304.0,307.0,6.0,2395.226,28.1,32.0,43.1,1.7,228,1,2022
ALO,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:27.865000,0 days 00:00:28.133000,0 days 00:00:30.585000,0 days 00:00:29.147000,308.0,305.0,302.0,327.0,7.0,2396.189,28.1,32.0,43.1,1.7,228,1,2022
PER,28.0,2.0,HARD,21.0,True,0 days 00:01:26.084000,0 days 00:00:28.347000,0 days 00:00:29.355000,0 days 00:00:28.382000,303.0,303.0,303.0,,8.0,2403.027,28.1,32.0,43.1,1.7,228,1,2022
MSC,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:27.511000,0 days 00:00:28.540000,0 days 00:00:30.005000,0 days 00:00:28.966000,303.0,302.0,299.0,307.0,9.0,2408.018,28.2,31.0,43.4,1.7,264,1,2022
BOT,28.0,1.0,MEDIUM,28.0,True,0 days 00:01:27.648000,0 days 00:00:28.252000,0 days 00:00:30.138000,0 days 00:00:29.258000,,310.0,303.0,,10.0,2410.973,28.2,31.0,43.4,1.7,264,1,2022
RIC,28.0,2.0,HARD,9.0,True,0 days 00:01:26.972000,0 days 00:00:28.299000,0 days 00:00:29.831000,0 days 00:00:28.842000,309.0,307.0,303.0,317.0,11.0,2414.67,28.2,31.0,43.4,1.7,264,1,2022
GAS,28.0,2.0,HARD,11.0,False,0 days 00:01:26.891000,0 days 00:00:28.066000,0 days 00:00:29.908000,0 days 00:00:28.917000,,327.0,304.0,331.0,12.0,2415.439,28.2,31.0,43.4,1.7,264,1,2022
DEV,28.0,2.0,MEDIUM,9.0,True,0 days 00:01:26.968000,0 days 00:00:27.983000,0 days 00:00:29.967000,0 days 00:00:29.018000,314.0,328.0,306.0,338.0,13.0,2416.013,28.2,31.0,43.4,1.7,264,1,2022
ZHO,28.0,2.0,HARD,10.0,True,0 days 00:01:26.842000,0 days 00:00:28.083000,0 days 00:00:29.915000,0 days 00:00:28.844000,309.0,313.0,306.0,320.0,14.0,2417.774,28.2,31.0,43.4,1.7,264,1,2022
OCO,28.0,2.0,HARD,9.0,True,0 days 00:01:26.930000,0 days 00:00:28.344000,0 days 00:00:29.793000,0 days 00:00:28.793000,301.0,302.0,301.0,308.0,15.0,2423.773,28.2,31.0,43.4,1.7,264,1,2022
TSU,28.0,2.0,HARD,10.0,False,0 days 00:01:26.897000,0 days 00:00:28.120000,0 days 00:00:29.827000,0 days 00:00:28.950000,310.0,312.0,302.0,319.0,16.0,2426.274,28.2,31.0,43.4,1.7,264,1,2022
LAT,28.0,2.0,HARD,13.0,True,0 days 00:01:27.028000,0 days 00:00:28.010000,0 days 00:00:30.031000,0 days 00:00:28.987000,,315.0,307.0,326.0,17.0,2427.861,28.2,31.0,43.4,1.7,264,1,2022
STR,28.0,2.0,HARD,11.0,False,0 days 00:01:27.687000,0 days 00:00:28.177000,0 days 00:00:30.027000,0 days 00:00:29.483000,312.0,308.0,300.0,,18.0,2430.392,28.2,31.0,43.4,1.7,264,1,2022
LEC,29.0,2.0,MEDIUM,17.0,True,0 days 00:01:25.512000,0 days 00:00:27.926000,0 days 00:00:29.382000,0 days 00:00:28.204000,309.0,310.0,307.0,313.0,1.0,2445.427,28.2,31.0,43.4,1.7,264,1,2022
MAG,28.0,2.0,HARD,4.0,True,0 days 00:01:27.082000,0 days 00:00:28.482000,0 days 00:00:29.762000,0 days 00:00:28.838000,303.0,304.0,299.0,307.0,19.0,2447.104,28.2,31.0,43.4,1.7,264,1,2022
VER,29.0,2.0,MEDIUM,4.0,True,0 days 00:01:24.829000,0 days 00:00:28.022000,0 days 00:00:28.944000,0 days 00:00:27.863000,304.0,309.0,305.0,310.0,2.0,2454.064,28.2,31.0,43.4,1.7,264,1,2022
SAI,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:26.986000,0 days 00:00:28.116000,0 days 00:00:30.166000,0 days 00:00:28.704000,309.0,310.0,305.0,,3.0,2466.132,28.2,31.0,43.4,1.7,264,1,2022
RUS,29.0,2.0,HARD,6.0,True,0 days 00:01:26.159000,0 days 00:00:28.066000,0 days 00:00:29.630000,0 days 00:00:28.463000,308.0,304.0,305.0,308.0,4.0,2469.397,28.2,31.0,43.4,1.1,208,1,2022
NOR,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:26.987000,0 days 00:00:28.230000,0 days 00:00:29.855000,0 days 00:00:28.902000,308.0,307.0,303.0,312.0,5.0,2476.43,28.2,31.0,43.4,1.1,208,1,2022
HAM,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:26.957000,0 days 00:00:28.282000,0 days 00:00:30.046000,0 days 00:00:28.629000,307.0,303.0,304.0,309.0,6.0,2482.132,28.2,31.0,43.4,1.1,208,1,2022
ALO,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:27.698000,0 days 00:00:28.365000,0 days 00:00:30.338000,0 days 00:00:28.995000,305.0,305.0,301.0,309.0,7.0,2484.054,28.2,31.0,43.4,1.1,208,1,2022
PER,29.0,2.0,HARD,22.0,True,0 days 00:01:26.096000,0 days 00:00:28.247000,0 days 00:00:29.465000,0 days 00:00:28.384000,,306.0,303.0,308.0,8.0,2489.111,28.2,31.0,43.4,1.1,208,1,2022
MSC,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:27.652000,0 days 00:00:28.767000,0 days 00:00:29.989000,0 days 00:00:28.896000,300.0,302.0,299.0,304.0,9.0,2495.529,28.2,31.0,43.4,1.1,208,1,2022
BOT,29.0,1.0,MEDIUM,29.0,True,0 days 00:01:28.377000,0 days 00:00:28.313000,0 days 00:00:30.742000,0 days 00:00:29.322000,308.0,310.0,304.0,314.0,10.0,2498.621,28.2,31.0,43.4,1.1,208,1,2022
RIC,29.0,2.0,HARD,10.0,True,0 days 00:01:27.175000,0 days 00:00:28.328000,0 days 00:00:29.990000,0 days 00:00:28.857000,308.0,309.0,304.0,314.0,11.0,2501.642,28.2,31.0,43.4,1.1,208,1,2022
GAS,29.0,2.0,HARD,12.0,False,0 days 00:01:27.108000,0 days 00:00:28.060000,0 days 00:00:29.965000,0 days 00:00:29.083000,310.0,328.0,306.0,329.0,12.0,2502.33,28.2,31.0,43.4,1.1,208,1,2022
DEV,29.0,2.0,MEDIUM,10.0,True,0 days 00:01:26.923000,0 days 00:00:27.878000,0 days 00:00:30.062000,0 days 00:00:28.983000,315.0,329.0,310.0,335.0,13.0,2502.981,28.2,31.0,43.4,1.1,208,1,2022
ZHO,29.0,2.0,HARD,11.0,True,0 days 00:01:26.824000,0 days 00:00:28.051000,0 days 00:00:29.969000,0 days 00:00:28.804000,,315.0,307.0,317.0,14.0,2504.616,28.2,31.0,43.4,1.1,208,1,2022
OCO,29.0,2.0,HARD,10.0,True,0 days 00:01:27.144000,0 days 00:00:28.385000,0 days 00:00:29.849000,0 days 00:00:28.910000,300.0,303.0,302.0,306.0,15.0,2510.703,28.2,31.0,43.4,1.1,208,1,2022
TSU,29.0,2.0,HARD,11.0,False,0 days 00:01:27.083000,0 days 00:00:28.186000,0 days 00:00:29.874000,0 days 00:00:29.023000,308.0,312.0,304.0,317.0,16.0,2513.171,28.2,31.0,43.4,1.1,208,1,2022
LAT,29.0,2.0,HARD,14.0,True,0 days 00:01:27.150000,0 days 00:00:28.009000,0 days 00:00:30.153000,0 days 00:00:28.988000,316.0,317.0,308.0,324.0,17.0,2514.889,28.2,31.0,43.4,1.1,208,1,2022
STR,29.0,2.0,HARD,12.0,False,0 days 00:01:27.583000,0 days 00:00:28.281000,0 days 00:00:30.003000,0 days 00:00:29.299000,,311.0,304.0,,18.0,2518.079,28.2,31.0,43.4,1.1,208,1,2022
LEC,30.0,2.0,MEDIUM,18.0,True,0 days 00:01:25.602000,0 days 00:00:28.001000,0 days 00:00:29.395000,0 days 00:00:28.206000,,311.0,307.0,,1.0,2530.939,28.3,30.0,43.7,1.1,158,1,2022
MAG,29.0,2.0,HARD,5.0,True,0 days 00:01:26.853000,0 days 00:00:28.404000,0 days 00:00:29.726000,0 days 00:00:28.723000,302.0,306.0,300.0,306.0,19.0,2534.186,28.3,30.0,43.7,1.1,158,1,2022
VER,30.0,2.0,MEDIUM,5.0,True,0 days 00:01:24.798000,0 days 00:00:27.941000,0 days 00:00:28.899000,0 days 00:00:27.958000,305.0,311.0,306.0,,2.0,2538.893,28.3,30.0,43.7,1.1,158,1,2022
SAI,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:31.091000,0 days 00:00:28.233000,0 days 00:00:30.158000,0 days 00:00:32.700000,,311.0,,313.0,4.0,2553.118,28.3,30.0,43.7,1.1,158,1,2022
RUS,30.0,2.0,HARD,7.0,True,0 days 00:01:26.140000,0 days 00:00:28.120000,0 days 00:00:29.582000,0 days 00:00:28.438000,309.0,308.0,305.0,310.0,3.0,2555.556,28.3,30.0,43.7,1.1,158,1,2022
NOR,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:26.991000,0 days 00:00:28.288000,0 days 00:00:29.991000,0 days 00:00:28.712000,,307.0,304.0,314.0,5.0,2563.417,28.3,30.0,43.7,1.1,158,1,2022
HAM,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:27.170000,0 days 00:00:28.229000,0 days 00:00:30.305000,0 days 00:00:28.636000,308.0,304.0,304.0,307.0,6.0,2569.089,28.3,30.0,43.7,1.1,158,1,2022
ALO,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:27.385000,0 days 00:00:28.338000,0 days 00:00:30.236000,0 days 00:00:28.811000,303.0,306.0,301.0,310.0,7.0,2571.752,28.3,30.0,43.7,1.1,158,1,2022
PER,30.0,2.0,HARD,23.0,True,0 days 00:01:26.190000,0 days 00:00:28.282000,0 days 00:00:29.587000,0 days 00:00:28.321000,,307.0,303.0,309.0,8.0,2575.207,28.3,30.0,43.7,1.1,158,1,2022
MSC,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:27.424000,0 days 00:00:28.712000,0 days 00:00:29.961000,0 days 00:00:28.751000,,303.0,299.0,305.0,9.0,2583.181,28.3,30.0,43.7,1.1,158,1,2022
BOT,30.0,1.0,MEDIUM,30.0,True,0 days 00:01:27.303000,0 days 00:00:28.190000,0 days 00:00:30.162000,0 days 00:00:28.951000,,311.0,304.0,313.0,10.0,2586.998,28.3,30.0,43.7,1.1,158,1,2022
RIC,30.0,2.0,HARD,11.0,True,0 days 00:01:26.938000,0 days 00:00:28.139000,0 days 00:00:29.907000,0 days 00:00:28.892000,311.0,311.0,304.0,318.0,11.0,2588.817,28.4,30.0,43.4,1.2,187,1,2022
GAS,30.0,2.0,HARD,13.0,False,0 days 00:01:26.718000,0 days 00:00:28.053000,0 days 00:00:29.863000,0 days 00:00:28.802000,311.0,328.0,309.0,330.0,12.0,2589.438,28.4,30.0,43.4,1.2,187,1,2022
DEV,30.0,2.0,MEDIUM,11.0,True,0 days 00:01:26.993000,0 days 00:00:28.073000,0 days 00:00:30.025000,0 days 00:00:28.895000,316.0,329.0,308.0,329.0,13.0,2589.904,28.4,30.0,43.4,1.2,187,1,2022
ZHO,30.0,2.0,HARD,12.0,True,0 days 00:01:27.098000,0 days 00:00:28.166000,0 days 00:00:30.036000,0 days 00:00:28.896000,,315.0,306.0,319.0,14.0,2591.44,28.4,30.0,43.4,1.2,187,1,2022
OCO,30.0,2.0,HARD,11.0,True,0 days 00:01:27.095000,0 days 00:00:28.341000,0 days 00:00:29.964000,0 days 00:00:28.790000,,303.0,302.0,308.0,15.0,2597.847,28.4,30.0,43.4,1.2,187,1,2022
TSU,30.0,2.0,HARD,12.0,False,0 days 00:01:27.186000,0 days 00:00:28.248000,0 days 00:00:30.035000,0 days 00:00:28.903000,,312.0,303.0,320.0,16.0,2600.254,28.4,30.0,43.4,1.2,187,1,2022
LAT,30.0,2.0,HARD,15.0,True,0 days 00:01:27.194000,0 days 00:00:28.077000,0 days 00:00:30.262000,0 days 00:00:28.855000,315.0,316.0,308.0,325.0,17.0,2602.039,28.4,30.0,43.4,1.2,187,1,2022
STR,30.0,2.0,HARD,13.0,False,0 days 00:01:27.499000,0 days 00:00:28.238000,0 days 00:00:29.964000,0 days 00:00:29.297000,313.0,310.0,304.0,313.0,18.0,2605.662,28.4,30.0,43.4,1.2,187,1,2022
LEC,31.0,2.0,MEDIUM,19.0,True,0 days 00:01:25.769000,0 days 00:00:28.016000,0 days 00:00:29.474000,0 days 00:00:28.279000,307.0,309.0,308.0,,1.0,2616.541,28.4,30.0,43.4,1.2,187,1,2022
MAG,30.0,2.0,HARD,6.0,True,0 days 00:01:27.200000,0 days 00:00:28.584000,0 days 00:00:29.843000,0 days 00:00:28.773000,300.0,304.0,300.0,305.0,19.0,2621.039,28.4,30.0,43.4,1.2,187,1,2022
VER,31.0,2.0,MEDIUM,6.0,True,0 days 00:01:25.071000,0 days 00:00:27.980000,0 days 00:00:29.010000,0 days 00:00:28.081000,304.0,311.0,306.0,308.0,2.0,2623.691,28.4,30.0,43.4,1.2,187,1,2022
RUS,31.0,2.0,HARD,8.0,True,0 days 00:01:25.938000,0 days 00:00:28.190000,0 days 00:00:29.524000,0 days 00:00:28.224000,306.0,306.0,306.0,308.0,3.0,2641.696,28.4,30.0,43.4,1.2,187,1,2022
SAI,31.0,2.0,SOFT,1.0,True,0 days 00:01:44.998000,0 days 00:00:47.456000,0 days 00:00:29.355000,0 days 00:00:28.187000,309.0,311.0,309.0,284.0,7.0,2644.209,28.4,30.0,43.4,1.2,187,1,2022
NOR,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:26.928000,0 days 00:00:28.285000,0 days 00:00:29.906000,0 days 00:00:28.737000,,308.0,305.0,,4.0,2650.408,28.3,30.0,43.2,1.7,204,1,2022
HAM,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:26.885000,0 days 00:00:28.249000,0 days 00:00:30.146000,0 days 00:00:28.490000,306.0,303.0,306.0,311.0,5.0,2656.259,28.3,30.0,43.2,1.7,204,1,2022
ALO,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:33.429000,0 days 00:00:28.486000,0 days 00:00:30.600000,0 days 00:00:34.343000,299.0,301.0,,308.0,8.0,2659.137,28.3,30.0,43.2,1.7,204,1,2022
PER,31.0,2.0,HARD,24.0,True,0 days 00:01:26.351000,0 days 00:00:28.250000,0 days 00:00:29.677000,0 days 00:00:28.424000,304.0,309.0,304.0,311.0,6.0,2661.397,28.3,30.0,43.2,1.7,204,1,2022
MSC,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:27.197000,0 days 00:00:28.616000,0 days 00:00:29.856000,0 days 00:00:28.725000,302.0,305.0,300.0,307.0,9.0,2670.605,28.3,30.0,43.2,1.7,204,1,2022
BOT,31.0,1.0,MEDIUM,31.0,True,0 days 00:01:27.602000,0 days 00:00:28.202000,0 days 00:00:30.368000,0 days 00:00:29.032000,306.0,311.0,305.0,,10.0,2674.301,28.3,30.0,43.2,1.7,204,1,2022
RIC,31.0,2.0,HARD,12.0,True,0 days 00:01:27.317000,0 days 00:00:28.364000,0 days 00:00:30.164000,0 days 00:00:28.789000,312.0,309.0,299.0,329.0,11.0,2675.755,28.3,30.0,43.2,1.7,204,1,2022
GAS,31.0,2.0,HARD,14.0,False,0 days 00:01:27.564000,0 days 00:00:28.354000,0 days 00:00:30.263000,0 days 00:00:28.947000,313.0,325.0,307.0,350.0,12.0,2676.156,28.3,30.0,43.2,1.7,204,1,2022
DEV,31.0,2.0,MEDIUM,12.0,True,0 days 00:01:27.478000,0 days 00:00:27.902000,0 days 00:00:30.440000,0 days 00:00:29.136000,314.0,330.0,309.0,336.0,13.0,2676.897,28.3,30.0,43.2,1.7,204,1,2022
ZHO,31.0,2.0,HARD,13.0,True,0 days 00:01:26.927000,0 days 00:00:28.114000,0 days 00:00:29.947000,0 days 00:00:28.866000,310.0,317.0,307.0,320.0,14.0,2678.538,28.3,30.0,43.2,1.7,204,1,2022
OCO,31.0,2.0,HARD,12.0,True,0 days 00:01:26.865000,0 days 00:00:28.313000,0 days 00:00:29.772000,0 days 00:00:28.780000,,304.0,303.0,309.0,15.0,2684.942,28.3,30.0,43.2,1.7,204,1,2022
TSU,31.0,2.0,HARD,13.0,False,0 days 00:01:27.227000,0 days 00:00:28.186000,0 days 00:00:29.992000,0 days 00:00:29.049000,309.0,312.0,303.0,319.0,16.0,2687.44,28.3,30.0,43.2,1.7,204,1,2022
LAT,31.0,2.0,HARD,16.0,True,0 days 00:01:28.348000,0 days 00:00:28.106000,0 days 00:00:31.136000,0 days 00:00:29.106000,316.0,316.0,308.0,321.0,17.0,2689.233,28.3,30.0,43.2,1.7,204,1,2022
STR,31.0,2.0,HARD,14.0,False,0 days 00:01:27.761000,0 days 00:00:28.162000,0 days 00:00:30.259000,0 days 00:00:29.340000,309.0,308.0,303.0,319.0,18.0,2693.161,28.3,30.0,43.2,1.7,204,1,2022
LEC,32.0,2.0,MEDIUM,20.0,True,0 days 00:01:25.962000,0 days 00:00:27.998000,0 days 00:00:29.583000,0 days 00:00:28.381000,,309.0,307.0,,1.0,2702.31,28.3,30.0,43.2,1.7,204,1,2022
MAG,31.0,2.0,HARD,7.0,True,0 days 00:01:27.763000,0 days 00:00:29.056000,0 days 00:00:29.948000,0 days 00:00:28.759000,306.0,308.0,301.0,289.0,19.0,2708.239,28.4,30.0,43.2,1.7,210,1,2022
VER,32.0,2.0,MEDIUM,7.0,True,0 days 00:01:24.918000,0 days 00:00:27.843000,0 days 00:00:29.079000,0 days 00:00:27.996000,,309.0,304.0,331.0,2.0,2708.762,28.4,30.0,43.2,1.7,210,1,2022
RUS,32.0,2.0,HARD,9.0,True,0 days 00:01:26.041000,0 days 00:00:28.270000,0 days 00:00:29.451000,0 days 00:00:28.320000,,307.0,306.0,305.0,3.0,2727.634,28.4,30.0,43.2,1.7,210,1,2022
NOR,32.0,1.0,MEDIUM,32.0,True,0 days 00:01:27.114000,0 days 00:00:28.275000,0 days 00:00:30.052000,0 days 00:00:28.787000,,307.0,303.0,,4.0,2737.336,28.4,30.0,43.2,1.7,210,1,2022
HAM,32.0,1.0,MEDIUM,32.0,True,0 days 00:01:26.771000,0 days 00:00:28.183000,0 days 00:00:30.141000,0 days 00:00:28.447000,308.0,304.0,305.0,310.0,5.0,2743.144,28.4,30.0,43.2,1.7,210,1,2022
PER,32.0,2.0,HARD,25.0,True,0 days 00:01:25.985000,0 days 00:00:28.060000,0 days 00:00:29.549000,0 days 00:00:28.376000,301.0,307.0,304.0,326.0,6.0,2747.748,28.4,30.0,43.2,1.7,210,1,2022
SAI,32.0,2.0,SOFT,2.0,True,0 days 00:01:25.322000,0 days 00:00:27.855000,0 days 00:00:29.271000,0 days 00:00:28.196000,307.0,311.0,309.0,317.0,7.0,2749.207,28.4,30.0,43.2,1.7,210,1,2022
MSC,32.0,1.0,MEDIUM,32.0,True,0 days 00:01:27.510000,0 days 00:00:28.684000,0 days 00:00:29.994000,0 days 00:00:28.832000,301.0,305.0,299.0,308.0,8.0,2757.802,28.4,30.0,43.2,1.7,210,1,2022
BOT,32.0,1.0,MEDIUM,32.0,True,0 days 00:01:27.322000,0 days 00:00:28.137000,0 days 00:00:30.262000,0 days 00:00:28.923000,307.0,312.0,304.0,314.0,9.0,2761.903,28.4,30.0,43.2,1.7,210,1,2022
RIC,32.0,2.0,HARD,13.0,True,0 days 00:01:27.498000,0 days 00:00:28.618000,0 days 00:00:30.057000,0 days 00:00:28.823000,313.0,312.0,304.0,324.0,10.0,2763.072,28.4,30.0,43.2,1.7,210,1,2022
GAS,32.0,2.0,HARD,15.0,False,0 days 00:01:27.509000,0 days 00:00:28.336000,0 days 00:00:30.240000,0 days 00:00:28.933000,306.0,329.0,306.0,328.0,11.0,2763.72,28.4,30.0,43.2,1.7,210,1,2022
DEV,32.0,2.0,MEDIUM,13.0,True,0 days 00:01:27.401000,0 days 00:00:27.990000,0 days 00:00:30.319000,0 days 00:00:29.092000,,332.0,309.0,327.0,12.0,2764.375,28.4,30.0,43.2,1.7,210,1,2022
ZHO,32.0,2.0,HARD,14.0,True,0 days 00:01:27.421000,0 days 00:00:28.199000,0 days 00:00:30.275000,0 days 00:00:28.947000,308.0,317.0,308.0,319.0,13.0,2765.465,28.4,30.0,43.2,1.7,210,1,2022
OCO,32.0,2.0,HARD,13.0,True,0 days 00:01:26.858000,0 days 00:00:28.327000,0 days 00:00:29.840000,0 days 00:00:28.691000,,304.0,302.0,307.0,14.0,2771.807,28.4,30.0,42.9,2.2,187,1,2022
TSU,32.0,2.0,HARD,14.0,False,0 days 00:01:27.075000,0 days 00:00:28.225000,0 days 00:00:29.993000,0 days 00:00:28.857000,308.0,313.0,303.0,318.0,15.0,2774.667,28.4,30.0,42.9,2.2,187,1,2022
LAT,32.0,2.0,HARD,17.0,True,0 days 00:01:27.292000,0 days 00:00:28.149000,0 days 00:00:30.192000,0 days 00:00:28.951000,313.0,314.0,309.0,322.0,16.0,2777.581,28.4,30.0,42.9,2.2,187,1,2022
STR,32.0,2.0,HARD,15.0,False,0 days 00:01:27.641000,0 days 00:00:28.334000,0 days 00:00:30.085000,0 days 00:00:29.222000,,307.0,303.0,309.0,17.0,2780.922,28.4,30.0,42.9,2.2,187,1,2022
LEC,33.0,2.0,MEDIUM,21.0,True,0 days 00:01:30.030000,0 days 00:00:28.042000,0 days 00:00:29.627000,0 days 00:00:32.361000,306.0,309.0,,311.0,1.0,2788.272,28.4,30.0,42.9,2.2,187,1,2022
VER,33.0,2.0,MEDIUM,8.0,True,0 days 00:01:25.095000,0 days 00:00:28.065000,0 days 00:00:29.092000,0 days 00:00:27.938000,,309.0,304.0,310.0,2.0,2793.68,28.4,30.0,42.9,2.2,187,1,2022
MAG,32.0,2.0,HARD,8.0,True,0 days 00:01:26.976000,0 days 00:00:28.378000,0 days 00:00:29.742000,0 days 00:00:28.856000,304.0,306.0,299.0,307.0,18.0,2796.002,28.4,30.0,42.9,2.2,187,1,2022
RUS,33.0,2.0,HARD,10.0,True,0 days 00:01:25.957000,0 days 00:00:28.177000,0 days 00:00:29.415000,0 days 00:00:28.365000,305.0,304.0,307.0,307.0,3.0,2813.675,28.4,30.0,42.9,2.2,187,1,2022
NOR,33.0,1.0,MEDIUM,33.0,True,0 days 00:01:27.017000,0 days 00:00:28.159000,0 days 00:00:30.026000,0 days 00:00:28.832000,,307.0,303.0,311.0,4.0,2824.45,28.4,30.0,42.9,2.2,187,1,2022
HAM,33.0,1.0,MEDIUM,33.0,True,0 days 00:01:31.186000,0 days 00:00:28.148000,0 days 00:00:30.046000,0 days 00:00:32.992000,305.0,303.0,,309.0,7.0,2829.915,28.5,30.0,43.2,1.5,204,1,2022
PER,33.0,2.0,HARD,26.0,True,0 days 00:01:27.146000,0 days 00:00:28.174000,0 days 00:00:30.495000,0 days 00:00:28.477000,305.0,329.0,306.0,310.0,6.0,2833.733,28.5,30.0,43.2,1.5,204,1,2022
SAI,33.0,2.0,SOFT,3.0,True,0 days 00:01:25.577000,0 days 00:00:27.563000,0 days 00:00:29.755000,0 days 00:00:28.259000,327.0,308.0,307.0,327.0,5.0,2834.529,28.5,30.0,43.2,1.5,204,1,2022
MSC,33.0,1.0,MEDIUM,33.0,True,0 days 00:01:31.716000,0 days 00:00:28.693000,0 days 00:00:29.958000,0 days 00:00:33.065000,300.0,311.0,,305.0,9.0,2845.312,28.5,30.0,43.2,1.5,204,1,2022
BOT,33.0,1.0,MEDIUM,33.0,True,0 days 00:01:27.182000,0 days 00:00:28.066000,0 days 00:00:30.087000,0 days 00:00:29.029000,308.0,312.0,304.0,,8.0,2849.225,28.5,30.0,43.2,1.5,204,1,2022
